timestamp,room_id,device_id,type,seq,payload_json
2025-12-12 11:08:39,Room2,D001,SENSOR,127,"{""temp"":23.9,""humidity"":48}"
2025-12-12 11:08:40,Room2,D002,SENSOR,92,"{""temp"":23.9,""humidity"":46}"
2025-12-12 11:08:44,Room2,D001,SENSOR,128,"{""temp"":23.9,""humidity"":48}"
2025-12-12 11:08:45,Room2,D002,SENSOR,93,"{""temp"":24,""humidity"":46}"
2025-12-12 11:08:49,Room2,D001,SENSOR,129,"{""temp"":23.9,""humidity"":48}"
2025-12-12 11:08:50,Room2,D002,SENSOR,94,"{""temp"":24,""humidity"":46}"
2025-12-12 11:08:54,Room2,D001,SENSOR,130,"{""temp"":23.9,""humidity"":48}"
2025-12-12 11:08:55,Room2,D002,SENSOR,95,"{""temp"":24,""humidity"":46}"
2025-12-12 11:08:59,Room2,D001,SENSOR,131,"{""temp"":23.8,""humidity"":48}"
2025-12-12 11:09:00,Room2,D002,SENSOR,96,"{""temp"":24,""humidity"":46}"
2025-12-12 11:09:04,Room2,D001,SENSOR,132,"{""temp"":23.9,""humidity"":48}"
2025-12-12 11:09:05,Room2,D002,SENSOR,97,"{""temp"":24,""humidity"":46}"
2025-12-12 11:09:09,Room2,D001,SENSOR,133,"{""temp"":23.9,""humidity"":48}"
2025-12-12 11:09:10,Room2,D002,SENSOR,98,"{""temp"":24,""humidity"":46}"
2025-12-12 11:09:14,Room2,D001,SENSOR,134,"{""temp"":23.9,""humidity"":48}"
2025-12-12 11:09:15,Room2,D002,SENSOR,99,"{""temp"":24,""humidity"":46}"
2025-12-12 11:09:19,Room2,D001,SENSOR,135,"{""temp"":23.8,""humidity"":48}"
2025-12-12 11:09:20,Room2,D002,SENSOR,100,"{""temp"":24,""humidity"":46}"
2025-12-12 11:09:24,Room2,D001,SENSOR,136,"{""temp"":23.9,""humidity"":48}"
2025-12-12 11:09:25,Room2,D002,SENSOR,101,"{""temp"":24,""humidity"":46}"
2025-12-12 11:09:29,Room2,D001,SENSOR,137,"{""temp"":23.8,""humidity"":48}"
2025-12-12 11:09:30,Room2,D002,SENSOR,102,"{""temp"":24,""humidity"":46}"
2025-12-12 11:09:34,Room2,D001,SENSOR,138,"{""temp"":23.8,""humidity"":48}"
2025-12-12 11:09:35,Room2,D002,SENSOR,103,"{""temp"":24,""humidity"":46}"
2025-12-12 11:09:39,Room2,D001,SENSOR,139,"{""temp"":23.8,""humidity"":48}"
2025-12-12 11:09:40,Room2,D002,SENSOR,104,"{""temp"":24,""humidity"":46}"
2025-12-12 11:09:44,Room2,D001,SENSOR,140,"{""temp"":23.8,""humidity"":48}"
2025-12-12 11:09:45,Room2,D002,SENSOR,105,"{""temp"":24,""humidity"":46}"
2025-12-12 11:09:49,Room2,D001,SENSOR,141,"{""temp"":23.8,""humidity"":48}"
2025-12-12 11:09:50,Room2,D002,SENSOR,106,"{""temp"":24,""humidity"":46}"
2025-12-12 11:09:54,Room2,D001,SENSOR,142,"{""temp"":23.8,""humidity"":48}"
2025-12-12 11:09:55,Room2,D002,SENSOR,107,"{""temp"":24,""humidity"":46}"
2025-12-12 11:09:59,Room2,D001,SENSOR,143,"{""temp"":23.8,""humidity"":48}"
2025-12-12 11:10:00,Room2,D002,SENSOR,108,"{""temp"":24,""humidity"":46}"
2025-12-12 11:10:04,Room2,D001,SENSOR,144,"{""temp"":23.8,""humidity"":48}"
2025-12-12 11:10:05,Room2,D002,SENSOR,109,"{""temp"":24,""humidity"":46}"
2025-12-12 11:10:09,Room2,D001,SENSOR,145,"{""temp"":23.8,""humidity"":48}"
2025-12-12 11:10:10,Room2,D002,SENSOR,110,"{""temp"":24,""humidity"":46}"
2025-12-12 11:10:14,Room2,D001,SENSOR,146,"{""temp"":23.8,""humidity"":48}"
2025-12-12 11:10:15,Room2,D002,SENSOR,111,"{""temp"":24,""humidity"":46}"
2025-12-12 11:10:19,Room2,D001,SENSOR,147,"{""temp"":23.8,""humidity"":48}"
2025-12-12 11:10:20,Room2,D002,SENSOR,112,"{""temp"":24,""humidity"":46}"
2025-12-12 11:10:24,Room2,D001,SENSOR,148,"{""temp"":23.8,""humidity"":48}"
2025-12-12 11:10:25,Room2,D002,SENSOR,113,"{""temp"":24,""humidity"":46}"
2025-12-12 11:10:29,Room2,D001,SENSOR,149,"{""temp"":23.8,""humidity"":48}"
2025-12-12 11:10:30,Room2,D002,SENSOR,114,"{""temp"":24,""humidity"":46}"
2025-12-12 11:10:34,Room2,D001,SENSOR,150,"{""temp"":23.8,""humidity"":48}"
2025-12-12 11:10:35,Room2,D002,SENSOR,115,"{""temp"":24,""humidity"":46}"
2025-12-12 11:10:39,Room2,D001,SENSOR,151,"{""temp"":23.8,""humidity"":48}"
2025-12-12 11:10:40,Room2,D002,SENSOR,116,"{""temp"":24,""humidity"":46}"
2025-12-12 11:10:44,Room2,D001,SENSOR,152,"{""temp"":23.8,""humidity"":48}"
2025-12-12 11:10:45,Room2,D002,SENSOR,117,"{""temp"":24,""humidity"":46}"
2025-12-12 11:10:49,Room2,D001,SENSOR,153,"{""temp"":23.8,""humidity"":48}"
2025-12-12 11:10:50,Room2,D002,SENSOR,118,"{""temp"":24,""humidity"":46}"
2025-12-12 11:10:54,Room2,D001,SENSOR,154,"{""temp"":23.8,""humidity"":48}"
2025-12-12 11:10:55,Room2,D002,SENSOR,119,"{""temp"":24,""humidity"":46}"
2025-12-12 11:10:59,Room2,D001,SENSOR,155,"{""temp"":23.8,""humidity"":48}"
2025-12-12 11:11:00,Room2,D002,SENSOR,120,"{""temp"":24,""humidity"":46}"
2025-12-12 11:11:04,Room2,D001,SENSOR,156,"{""temp"":23.8,""humidity"":48}"
2025-12-12 11:11:05,Room2,D002,SENSOR,121,"{""temp"":24,""humidity"":46}"
2025-12-12 11:11:09,Room2,D001,SENSOR,157,"{""temp"":23.8,""humidity"":48}"
2025-12-12 11:11:10,Room2,D002,SENSOR,122,"{""temp"":24,""humidity"":46}"
2025-12-12 11:11:14,Room2,D001,SENSOR,158,"{""temp"":23.8,""humidity"":48}"
2025-12-12 11:11:15,Room2,D002,SENSOR,123,"{""temp"":24,""humidity"":46}"
2025-12-12 11:11:19,Room2,D001,SENSOR,159,"{""temp"":23.8,""humidity"":48}"
2025-12-12 11:11:20,Room2,D002,SENSOR,124,"{""temp"":24,""humidity"":46}"
2025-12-12 11:11:24,Room2,D001,SENSOR,160,"{""temp"":23.8,""humidity"":48}"
2025-12-12 11:11:25,Room2,D002,SENSOR,125,"{""temp"":24,""humidity"":46}"
2025-12-12 11:11:29,Room2,D001,SENSOR,161,"{""temp"":23.8,""humidity"":48}"
2025-12-12 11:11:30,Room2,D002,SENSOR,126,"{""temp"":24,""humidity"":46}"
2025-12-12 11:11:34,Room2,D001,SENSOR,162,"{""temp"":23.8,""humidity"":48}"
2025-12-12 11:11:35,Room2,D002,SENSOR,127,"{""temp"":24,""humidity"":46}"
2025-12-12 11:11:39,Room2,D001,SENSOR,163,"{""temp"":23.8,""humidity"":48}"
2025-12-12 11:11:40,Room2,D002,SENSOR,128,"{""temp"":24,""humidity"":46}"
2025-12-12 11:11:44,Room2,D001,SENSOR,164,"{""temp"":23.8,""humidity"":48}"
2025-12-12 11:11:45,Room2,D002,SENSOR,129,"{""temp"":24,""humidity"":46}"
2025-12-12 11:11:49,Room2,D001,SENSOR,165,"{""temp"":23.8,""humidity"":48}"
2025-12-12 11:11:50,Room2,D002,SENSOR,130,"{""temp"":24,""humidity"":46}"
2025-12-12 11:11:54,Room2,D001,SENSOR,166,"{""temp"":23.8,""humidity"":48}"
2025-12-12 11:11:55,Room2,D002,SENSOR,131,"{""temp"":24,""humidity"":46}"
2025-12-12 11:11:59,Room2,D001,SENSOR,167,"{""temp"":23.8,""humidity"":49}"
2025-12-12 11:12:00,Room2,D002,SENSOR,132,"{""temp"":24,""humidity"":46}"
2025-12-12 11:12:04,Room2,D001,SENSOR,168,"{""temp"":23.8,""humidity"":48}"
2025-12-12 11:12:05,Room2,D002,SENSOR,133,"{""temp"":24,""humidity"":46}"
2025-12-12 11:12:09,Room2,D001,SENSOR,169,"{""temp"":23.8,""humidity"":48}"
2025-12-12 11:12:10,Room2,D002,SENSOR,134,"{""temp"":24,""humidity"":46}"
2025-12-12 11:12:14,Room2,D001,SENSOR,170,"{""temp"":23.8,""humidity"":49}"
2025-12-12 11:12:15,Room2,D002,SENSOR,135,"{""temp"":24,""humidity"":46}"
2025-12-12 11:12:19,Room2,D001,SENSOR,171,"{""temp"":23.8,""humidity"":49}"
2025-12-12 11:12:20,Room2,D002,SENSOR,136,"{""temp"":24,""humidity"":46}"
2025-12-12 11:12:24,Room2,D001,SENSOR,172,"{""temp"":23.8,""humidity"":49}"
2025-12-12 11:12:25,Room2,D002,SENSOR,137,"{""temp"":24,""humidity"":46}"
2025-12-12 11:12:29,Room2,D001,SENSOR,173,"{""temp"":23.8,""humidity"":48}"
2025-12-12 11:12:30,Room2,D002,SENSOR,138,"{""temp"":24,""humidity"":46}"
2025-12-12 11:12:34,Room2,D001,SENSOR,174,"{""temp"":23.8,""humidity"":49}"
2025-12-12 11:12:35,Room2,D002,SENSOR,139,"{""temp"":24,""humidity"":46}"
2025-12-12 11:12:39,Room2,D001,SENSOR,175,"{""temp"":23.8,""humidity"":49}"
2025-12-12 11:12:40,Room2,D002,SENSOR,140,"{""temp"":24,""humidity"":46}"
2025-12-12 11:12:44,Room2,D001,SENSOR,176,"{""temp"":23.8,""humidity"":49}"
2025-12-12 11:12:45,Room2,D002,SENSOR,141,"{""temp"":24,""humidity"":46}"
2025-12-12 11:12:49,Room2,D001,SENSOR,177,"{""temp"":23.8,""humidity"":49}"
2025-12-12 11:12:50,Room2,D002,SENSOR,142,"{""temp"":24,""humidity"":46}"
2025-12-12 11:12:54,Room2,D001,SENSOR,178,"{""temp"":23.8,""humidity"":49}"
2025-12-12 11:12:55,Room2,D002,SENSOR,143,"{""temp"":24,""humidity"":46}"
2025-12-12 11:12:59,Room2,D001,SENSOR,179,"{""temp"":23.8,""humidity"":49}"
2025-12-12 11:13:00,Room2,D002,SENSOR,144,"{""temp"":24,""humidity"":46}"
2025-12-12 11:13:04,Room2,D001,SENSOR,180,"{""temp"":23.8,""humidity"":49}"
2025-12-12 11:13:05,Room2,D002,SENSOR,145,"{""temp"":24,""humidity"":46}"
2025-12-12 11:13:09,Room2,D001,SENSOR,181,"{""temp"":23.8,""humidity"":49}"
2025-12-12 11:13:10,Room2,D002,SENSOR,146,"{""temp"":24,""humidity"":46}"
2025-12-12 11:13:14,Room2,D001,SENSOR,182,"{""temp"":23.8,""humidity"":49}"
2025-12-12 11:13:15,Room2,D002,SENSOR,147,"{""temp"":24,""humidity"":46}"
2025-12-12 11:13:19,Room2,D001,SENSOR,183,"{""temp"":23.8,""humidity"":49}"
2025-12-12 11:13:20,Room2,D002,SENSOR,148,"{""temp"":24,""humidity"":46}"
2025-12-12 11:13:24,Room2,D001,SENSOR,184,"{""temp"":23.8,""humidity"":49}"
2025-12-12 11:13:25,Room2,D002,SENSOR,149,"{""temp"":24,""humidity"":46}"
2025-12-12 11:13:29,Room2,D001,SENSOR,185,"{""temp"":23.8,""humidity"":49}"
2025-12-12 11:13:30,Room2,D002,SENSOR,150,"{""temp"":24,""humidity"":46}"
2025-12-12 11:13:34,Room2,D001,SENSOR,186,"{""temp"":23.8,""humidity"":49}"
2025-12-12 11:13:35,Room2,D002,SENSOR,151,"{""temp"":24,""humidity"":46}"
2025-12-12 11:13:39,Room2,D001,SENSOR,187,"{""temp"":23.8,""humidity"":49}"
2025-12-12 11:13:40,Room2,D002,SENSOR,152,"{""temp"":24,""humidity"":46}"
2025-12-12 11:13:44,Room2,D001,SENSOR,188,"{""temp"":23.8,""humidity"":49}"
2025-12-12 11:13:45,Room2,D002,SENSOR,153,"{""temp"":24,""humidity"":46}"
2025-12-12 11:13:49,Room2,D001,SENSOR,189,"{""temp"":23.8,""humidity"":49}"
2025-12-12 11:13:50,Room2,D002,SENSOR,154,"{""temp"":24,""humidity"":46}"
2025-12-12 11:13:54,Room2,D001,SENSOR,190,"{""temp"":23.8,""humidity"":49}"
2025-12-12 11:13:59,Room2,D001,SENSOR,191,"{""temp"":23.8,""humidity"":49}"
2025-12-12 11:14:04,Room2,D001,SENSOR,192,"{""temp"":23.8,""humidity"":49}"
2025-12-12 11:14:08,Room2,D001,PRESENCE,0,"{""status"":""OFFLINE""}"
2025-12-12 11:14:08,Room1,D001,PRESENCE,0,"{""status"":""OFFLINE""}"
2025-12-12 11:14:08,Room2,D001,PRESENCE,0,"{""status"":""OFFLINE""}"
2025-12-12 11:14:09,Room2,D002,PRESENCE,0,"{""status"":""OFFLINE""}"
2025-12-12 11:14:10,Room1,D001,PRESENCE,0,"{""status"":""OFFLINE""}"
2025-12-12 11:14:10,Room2,D001,PRESENCE,194,"{""status"":""ONLINE""}"
2025-12-12 11:14:10,Room2,D001,SENSOR,195,"{""temp"":23.8,""humidity"":49}"
2025-12-12 11:14:10,Room2,D001,PRESENCE,0,"{""status"":""OFFLINE""}"
2025-12-12 11:14:12,Room1,D001,PRESENCE,0,"{""status"":""OFFLINE""}"
2025-12-12 11:14:12,Room2,D001,PRESENCE,196,"{""status"":""ONLINE""}"
2025-12-12 11:14:12,Room2,D001,PRESENCE,0,"{""status"":""OFFLINE""}"
2025-12-12 11:14:14,Room1,D001,PRESENCE,0,"{""status"":""OFFLINE""}"
2025-12-12 11:14:14,Room2,D001,PRESENCE,197,"{""status"":""ONLINE""}"
2025-12-12 11:14:14,Room2,D001,PRESENCE,0,"{""status"":""OFFLINE""}"
2025-12-12 11:14:16,Room1,D001,PRESENCE,0,"{""status"":""OFFLINE""}"
2025-12-12 11:14:16,Room2,D001,PRESENCE,198,"{""status"":""ONLINE""}"
2025-12-12 11:14:16,Room2,D001,SENSOR,199,"{""temp"":23.8,""humidity"":49}"
2025-12-12 11:14:17,Room2,D001,PRESENCE,0,"{""status"":""OFFLINE""}"
2025-12-12 11:14:18,Room1,D001,PRESENCE,0,"{""status"":""OFFLINE""}"
2025-12-12 11:14:18,Room2,D001,PRESENCE,200,"{""status"":""ONLINE""}"
2025-12-12 11:14:19,Room2,D001,PRESENCE,0,"{""status"":""OFFLINE""}"
2025-12-12 11:14:20,Room1,D001,PRESENCE,0,"{""status"":""OFFLINE""}"
2025-12-12 11:14:20,Room2,D001,PRESENCE,201,"{""status"":""ONLINE""}"
2025-12-12 11:14:21,Room2,D001,PRESENCE,0,"{""status"":""OFFLINE""}"
2025-12-12 11:14:22,Room1,D001,PRESENCE,0,"{""status"":""OFFLINE""}"
2025-12-12 11:14:22,Room2,D001,PRESENCE,202,"{""status"":""ONLINE""}"
2025-12-12 11:14:23,Room2,D001,SENSOR,203,"{""temp"":23.8,""humidity"":49}"
2025-12-12 11:14:23,Room2,D001,PRESENCE,0,"{""status"":""OFFLINE""}"
2025-12-12 11:14:24,Room1,D001,PRESENCE,0,"{""status"":""OFFLINE""}"
2025-12-12 11:14:25,Room2,D001,PRESENCE,204,"{""status"":""ONLINE""}"
2025-12-12 11:14:25,Room2,D001,PRESENCE,0,"{""status"":""OFFLINE""}"
2025-12-12 11:14:27,Room1,D001,PRESENCE,0,"{""status"":""OFFLINE""}"
2025-12-12 11:14:27,Room2,D001,PRESENCE,205,"{""status"":""ONLINE""}"
2025-12-12 11:14:27,Room2,D001,PRESENCE,0,"{""status"":""OFFLINE""}"
2025-12-12 11:14:29,Room1,D001,PRESENCE,0,"{""status"":""OFFLINE""}"
2025-12-12 11:14:29,Room2,D001,PRESENCE,206,"{""status"":""ONLINE""}"
2025-12-12 11:14:29,Room2,D001,SENSOR,207,"{""temp"":23.8,""humidity"":49}"
2025-12-12 11:14:29,Room2,D001,PRESENCE,0,"{""status"":""OFFLINE""}"
2025-12-12 11:14:31,Room1,D001,PRESENCE,0,"{""status"":""OFFLINE""}"
2025-12-12 11:14:31,Room2,D001,PRESENCE,208,"{""status"":""ONLINE""}"
2025-12-12 11:14:31,Room2,D001,PRESENCE,0,"{""status"":""OFFLINE""}"
2025-12-12 11:14:33,Room1,D001,PRESENCE,0,"{""status"":""OFFLINE""}"
2025-12-12 11:14:33,Room2,D001,PRESENCE,209,"{""status"":""ONLINE""}"
2025-12-12 11:14:33,Room2,D001,PRESENCE,0,"{""status"":""OFFLINE""}"
2025-12-12 11:14:35,Room1,D001,PRESENCE,0,"{""status"":""OFFLINE""}"
2025-12-12 11:14:35,Room2,D001,PRESENCE,210,"{""status"":""ONLINE""}"
2025-12-12 11:14:35,Room2,D001,SENSOR,211,"{""temp"":23.8,""humidity"":49}"
2025-12-12 11:14:36,Room2,D001,PRESENCE,0,"{""status"":""OFFLINE""}"
2025-12-12 11:16:37,Room1,D001,PRESENCE,1,"{""status"":""ONLINE""}"
2025-12-12 11:16:40,Room1,D001,SENSOR,3,"{""temp"":23.9,""humidity"":46}"
2025-12-12 11:16:45,Room1,D001,SENSOR,4,"{""temp"":23.8,""humidity"":46}"
2025-12-12 11:16:49,Room1,D001,SENSOR,5,"{""temp"":23.8,""humidity"":46}"
2025-12-12 11:16:52,Room1,D002,PRESENCE,1,"{""status"":""ONLINE""}"
2025-12-12 11:16:55,Room1,D001,SENSOR,6,"{""temp"":23.8,""humidity"":46}"
2025-12-12 11:16:55,Room1,D002,SENSOR,2,"{""temp"":24,""humidity"":49}"
2025-12-12 11:17:00,Room1,D001,SENSOR,7,"{""temp"":23.8,""humidity"":46}"
2025-12-12 11:17:00,Room1,D002,SENSOR,3,"{""temp"":23.9,""humidity"":49}"
2025-12-12 11:17:05,Room1,D001,SENSOR,8,"{""temp"":23.8,""humidity"":46}"
2025-12-12 11:17:05,Room1,D002,SENSOR,4,"{""temp"":23.9,""humidity"":49}"
2025-12-12 11:17:10,Room1,D001,SENSOR,9,"{""temp"":23.8,""humidity"":46}"
2025-12-12 11:17:10,Room1,D002,SENSOR,5,"{""temp"":23.9,""humidity"":48}"
2025-12-12 11:17:15,Room1,D001,SENSOR,10,"{""temp"":23.8,""humidity"":46}"
2025-12-12 11:17:15,Room1,D002,SENSOR,6,"{""temp"":23.9,""humidity"":48}"
2025-12-12 11:17:20,Room1,D001,SENSOR,11,"{""temp"":23.8,""humidity"":46}"
2025-12-12 11:17:20,Room1,D002,SENSOR,7,"{""temp"":23.9,""humidity"":49}"
2025-12-12 11:17:25,Room1,D001,SENSOR,12,"{""temp"":23.8,""humidity"":46}"
2025-12-12 11:17:25,Room1,D002,SENSOR,8,"{""temp"":23.9,""humidity"":49}"
2025-12-12 11:17:30,Room1,D001,SENSOR,13,"{""temp"":23.8,""humidity"":46}"
2025-12-12 11:17:30,Room1,D002,SENSOR,9,"{""temp"":23.9,""humidity"":49}"
2025-12-12 11:17:35,Room1,D001,SENSOR,14,"{""temp"":23.8,""humidity"":46}"
2025-12-12 11:17:35,Room1,D002,SENSOR,10,"{""temp"":23.9,""humidity"":49}"
2025-12-12 11:17:40,Room1,D001,SENSOR,15,"{""temp"":23.7,""humidity"":46}"
2025-12-12 11:17:45,Room1,D001,SENSOR,16,"{""temp"":23.8,""humidity"":46}"
2025-12-12 11:17:50,Room1,D001,SENSOR,17,"{""temp"":23.8,""humidity"":46}"
2025-12-12 11:17:55,Room1,D001,SENSOR,18,"{""temp"":23.7,""humidity"":46}"
2025-12-12 11:17:57,Room1,D002,PRESENCE,0,"{""status"":""OFFLINE""}"
2025-12-12 11:18:00,Room1,D001,SENSOR,19,"{""temp"":23.7,""humidity"":46}"
2025-12-12 11:18:05,Room1,D001,SENSOR,20,"{""temp"":23.7,""humidity"":46}"
2025-12-12 11:18:10,Room1,D001,SENSOR,21,"{""temp"":23.7,""humidity"":46}"
2025-12-12 11:18:15,Room1,D001,SENSOR,22,"{""temp"":23.7,""humidity"":46}"
2025-12-12 11:18:20,Room1,D001,SENSOR,23,"{""temp"":23.7,""humidity"":46}"
2025-12-12 11:18:25,Room1,D001,SENSOR,24,"{""temp"":23.6,""humidity"":46}"
2025-12-12 11:18:30,Room1,D001,SENSOR,25,"{""temp"":23.7,""humidity"":46}"
2025-12-12 11:18:35,Room1,D001,SENSOR,26,"{""temp"":23.6,""humidity"":46}"
2025-12-12 11:18:40,Room1,D001,SENSOR,27,"{""temp"":23.6,""humidity"":46}"
2025-12-12 11:18:45,Room1,D001,SENSOR,28,"{""temp"":23.6,""humidity"":46}"
2025-12-12 11:18:50,Room1,D001,SENSOR,29,"{""temp"":23.6,""humidity"":46}"
2025-12-12 11:18:55,Room1,D001,SENSOR,30,"{""temp"":23.6,""humidity"":46}"
2025-12-12 11:19:00,Room1,D001,SENSOR,31,"{""temp"":23.6,""humidity"":46}"
2025-12-12 11:19:02,Room1,D002,EMERGENCY,11,"{""status"":""EMERGENCY""}"
2025-12-12 11:19:04,Room1,D002,SENSOR,12,"{""temp"":23.9,""humidity"":48}"
2025-12-12 11:19:05,Room1,D001,SENSOR,32,"{""temp"":23.6,""humidity"":46}"
2025-12-12 11:19:09,Room1,D002,SENSOR,13,"{""temp"":23.9,""humidity"":48}"
2025-12-12 11:19:10,Room1,D001,SENSOR,33,"{""temp"":23.6,""humidity"":46}"
2025-12-12 11:19:14,Room1,D002,SENSOR,14,"{""temp"":23.9,""humidity"":48}"
2025-12-12 11:19:15,Room1,D001,SENSOR,34,"{""temp"":23.6,""humidity"":46}"
2025-12-12 11:19:19,Room1,D002,SENSOR,15,"{""temp"":23.9,""humidity"":48}"
2025-12-12 11:19:20,Room1,D001,SENSOR,35,"{""temp"":23.6,""humidity"":46}"
2025-12-12 11:19:24,Room1,D002,SENSOR,16,"{""temp"":24,""humidity"":48}"
2025-12-12 11:19:25,Room1,D001,SENSOR,36,"{""temp"":23.6,""humidity"":46}"
2025-12-12 11:19:29,Room1,D002,SENSOR,17,"{""temp"":24,""humidity"":48}"
2025-12-12 11:19:30,Room1,D001,SENSOR,37,"{""temp"":23.6,""humidity"":46}"
2025-12-12 11:19:34,Room1,D002,SENSOR,18,"{""temp"":23.9,""humidity"":48}"
2025-12-12 11:19:35,Room1,D001,SENSOR,38,"{""temp"":23.6,""humidity"":46}"
2025-12-12 11:19:39,Room1,D002,SENSOR,19,"{""temp"":23.9,""humidity"":48}"
2025-12-12 11:19:40,Room1,D001,SENSOR,39,"{""temp"":23.6,""humidity"":46}"
2025-12-12 11:19:44,Room1,D002,SENSOR,20,"{""temp"":23.9,""humidity"":48}"
2025-12-12 11:19:45,Room1,D001,SENSOR,40,"{""temp"":23.6,""humidity"":46}"
2025-12-12 11:19:49,Room1,D002,SENSOR,21,"{""temp"":24,""humidity"":48}"
2025-12-12 11:19:50,Room1,D001,SENSOR,41,"{""temp"":23.6,""humidity"":46}"
2025-12-12 11:19:54,Room1,D002,SENSOR,22,"{""temp"":23.9,""humidity"":48}"
2025-12-12 11:19:55,Room1,D001,SENSOR,42,"{""temp"":23.6,""humidity"":46}"
2025-12-12 11:19:59,Room1,D002,SENSOR,23,"{""temp"":23.9,""humidity"":48}"
2025-12-12 11:20:00,Room1,D001,SENSOR,43,"{""temp"":23.6,""humidity"":46}"
2025-12-12 11:20:04,Room1,D002,SENSOR,24,"{""temp"":23.9,""humidity"":48}"
2025-12-12 11:20:05,Room1,D001,SENSOR,44,"{""temp"":23.6,""humidity"":46}"
2025-12-12 11:20:09,Room1,D002,SENSOR,25,"{""temp"":24,""humidity"":48}"
2025-12-12 11:20:10,Room1,D001,SENSOR,45,"{""temp"":23.6,""humidity"":46}"
2025-12-12 11:20:14,Room1,D002,SENSOR,26,"{""temp"":23.9,""humidity"":48}"
2025-12-12 11:20:15,Room1,D001,SENSOR,46,"{""temp"":23.5,""humidity"":46}"
2025-12-12 11:20:19,Room1,D002,SENSOR,27,"{""temp"":23.9,""humidity"":48}"
2025-12-12 11:20:20,Room1,D001,SENSOR,47,"{""temp"":23.5,""humidity"":46}"
2025-12-12 11:20:24,Room1,D002,SENSOR,28,"{""temp"":24,""humidity"":48}"
2025-12-12 11:20:25,Room1,D001,SENSOR,48,"{""temp"":23.5,""humidity"":46}"
2025-12-12 11:20:29,Room1,D002,SENSOR,29,"{""temp"":24,""humidity"":49}"
2025-12-12 11:20:30,Room1,D001,SENSOR,49,"{""temp"":23.5,""humidity"":46}"
2025-12-12 11:20:34,Room1,D002,SENSOR,30,"{""temp"":24,""humidity"":49}"
2025-12-12 11:20:35,Room1,D001,SENSOR,50,"{""temp"":23.5,""humidity"":46}"
2025-12-12 11:20:39,Room1,D002,SENSOR,31,"{""temp"":24,""humidity"":49}"
2025-12-12 11:20:40,Room1,D001,SENSOR,51,"{""temp"":23.5,""humidity"":46}"
2025-12-12 11:20:44,Room1,D002,SENSOR,32,"{""temp"":24,""humidity"":49}"
2025-12-12 11:20:45,Room1,D001,SENSOR,52,"{""temp"":23.5,""humidity"":46}"
2025-12-12 11:20:49,Room1,D002,SENSOR,33,"{""temp"":24,""humidity"":48}"
2025-12-12 11:20:50,Room1,D001,SENSOR,53,"{""temp"":23.5,""humidity"":46}"
2025-12-12 11:20:54,Room1,D002,SENSOR,34,"{""temp"":24,""humidity"":49}"
2025-12-12 11:20:55,Room1,D001,SENSOR,54,"{""temp"":23.5,""humidity"":46}"
2025-12-12 11:20:59,Room1,D002,SENSOR,35,"{""temp"":24,""humidity"":48}"
2025-12-12 11:21:00,Room1,D001,SENSOR,55,"{""temp"":23.5,""humidity"":46}"
2025-12-12 11:21:04,Room1,D002,SENSOR,36,"{""temp"":24,""humidity"":48}"
2025-12-12 11:21:05,Room1,D001,SENSOR,56,"{""temp"":23.5,""humidity"":46}"
2025-12-12 11:21:09,Room1,D002,SENSOR,37,"{""temp"":24,""humidity"":49}"
2025-12-12 11:21:10,Room1,D001,SENSOR,57,"{""temp"":23.5,""humidity"":46}"
2025-12-12 11:21:14,Room1,D002,SENSOR,38,"{""temp"":24,""humidity"":49}"
2025-12-12 11:21:15,Room1,D001,SENSOR,58,"{""temp"":23.5,""humidity"":46}"
2025-12-12 11:21:19,Room1,D002,SENSOR,39,"{""temp"":24,""humidity"":49}"
2025-12-12 11:21:20,Room1,D001,SENSOR,59,"{""temp"":23.5,""humidity"":46}"
2025-12-12 11:21:24,Room1,D002,SENSOR,40,"{""temp"":24,""humidity"":48}"
2025-12-12 11:21:25,Room1,D001,SENSOR,60,"{""temp"":23.5,""humidity"":46}"
2025-12-12 11:21:29,Room1,D002,SENSOR,41,"{""temp"":24,""humidity"":48}"
2025-12-12 11:21:30,Room1,D001,SENSOR,61,"{""temp"":23.5,""humidity"":46}"
2025-12-12 11:21:34,Room1,D002,SENSOR,42,"{""temp"":24,""humidity"":49}"
2025-12-12 11:21:35,Room1,D001,SENSOR,62,"{""temp"":23.4,""humidity"":46}"
2025-12-12 11:21:39,Room1,D002,SENSOR,43,"{""temp"":24,""humidity"":49}"
2025-12-12 11:21:40,Room1,D001,SENSOR,63,"{""temp"":23.4,""humidity"":46}"
2025-12-12 11:21:44,Room1,D002,SENSOR,44,"{""temp"":24,""humidity"":49}"
2025-12-12 11:21:45,Room1,D001,SENSOR,64,"{""temp"":23.4,""humidity"":47}"
2025-12-12 11:21:49,Room1,D002,SENSOR,45,"{""temp"":24,""humidity"":48}"
2025-12-12 11:21:50,Room1,D001,SENSOR,65,"{""temp"":23.4,""humidity"":46}"
2025-12-12 11:21:54,Room1,D002,SENSOR,46,"{""temp"":24,""humidity"":49}"
2025-12-12 11:21:55,Room1,D001,SENSOR,66,"{""temp"":23.4,""humidity"":46}"
2025-12-12 11:21:59,Room1,D002,SENSOR,47,"{""temp"":24,""humidity"":49}"
2025-12-12 11:22:00,Room1,D001,SENSOR,67,"{""temp"":23.4,""humidity"":46}"
2025-12-12 11:36:25,Room1,D002,PRESENCE,0,"{""status"":""OFFLINE""}"
